Transaction_ID,Amount,Hour,Customer_Age,Previous_Transactions,Distance_From_Last_Transaction,Device_Changed,International,Fraud
TX_008693,1322.71,14,60,15,230.33,0,0,0
TX_008694,65.29,19,41,50,725.89,0,0,0
TX_008695,2597.09,16,26,20,589.71,0,0,0
TX_008696,3030.77,2,74,3,51.23,0,0,0
TX_008697,4814.54,14,59,61,899.59,0,0,0
TX_008698,2949.41,13,28,15,997.98,0,0,0
TX_008699,2358.51,7,52,59,708.72,1,0,0
TX_008700,2869.14,3,46,54,231.51,1,0,0
TX_008701,4639.86,9,25,60,554.41,0,0,0
TX_008702,4142.75,1,34,37,109.38,0,0,0
TX_008703,1618.28,13,24,21,298.78,0,0,0
TX_008704,1190.09,7,29,23,717.26,0,0,0
TX_008705,1316.85,22,65,99,301.07,0,1,0
TX_008706,2524.58,9,32,18,147.21,0,0,0
TX_008707,3721.53,17,70,17,7.47,1,0,0
TX_008708,2518.58,14,46,31,572.51,0,0,0
TX_008709,343.64,4,62,64,968.67,0,0,0
TX_008710,3619.29,21,67,48,484.13,0,0,0
TX_008711,4030.82,12,67,26,212.61,0,0,0
TX_008712,1451.04,17,41,22,463.28,0,0,0
TX_008713,3322.31,1,54,45,602.08,0,0,0
TX_008714,2135.83,12,31,36,801.37,0,1,0
TX_008715,4446.15,13,77,64,452.68,0,1,0
TX_008716,4226.9,9,28,35,172.95,0,0,0
TX_008717,2629.53,3,52,75,188.01,0,0,0
TX_008718,3459.07,14,34,91,899.73,1,0,0
TX_008719,4417.33,7,76,98,236.24,1,0,0
TX_008720,2481.11,14,72,82,728.02,0,0,0
TX_008721,1569.69,13,44,27,268.95,1,0,0
TX_008722,3769.56,20,61,68,720.56,0,0,0
TX_008723,1104.23,8,20,17,78.36,0,0,0
TX_008724,1945.71,19,72,70,207.39,0,0,0
TX_008725,4329.31,2,77,11,408.7,0,0,0
TX_008726,3623.49,14,19,5,515.32,1,0,0
TX_008727,2022.04,23,21,58,352.95,0,0,0
TX_008728,1077.65,16,35,82,573.52,0,0,0
TX_008729,1783.06,15,37,57,325.37,0,0,0
TX_008730,1424.1,3,38,89,678.44,0,0,0
TX_008731,884.57,10,31,74,511.21,0,0,0
TX_008732,3717.95,7,25,80,705.11,1,0,0
TX_008733,1264.09,2,19,74,430.98,0,0,0
TX_008734,2273.57,18,43,74,876.5,0,0,0
TX_008735,1932.37,13,36,85,382.13,0,0,0
TX_008736,4910.48,8,59,14,308.13,0,1,0
TX_008737,1958.51,2,45,72,557.09,1,0,0
TX_008738,404.51,3,46,1,509.17,1,0,0
TX_008739,453.68,3,22,16,518.1,0,0,0
TX_008740,2955.81,10,60,26,796.13,0,0,0
TX_008741,2998.82,18,45,49,588.6,0,0,0
TX_008742,2096.7,15,77,42,885.27,1,0,0
TX_008743,2162.06,22,58,70,619.1,0,0,0
TX_008744,274.39,21,65,66,21.7,0,0,0
TX_008745,2585.15,16,43,53,870.39,0,0,0
TX_008746,2526.17,9,76,9,839.78,0,0,0
TX_008747,752.0,23,22,69,48.85,0,0,0
TX_008748,523.68,16,32,40,125.28,0,0,0
TX_008749,622.24,15,63,56,556.36,1,0,0
TX_008750,509.64,19,26,5,42.85,1,0,0
TX_008751,3050.49,21,49,56,411.17,0,1,0
TX_008752,986.43,5,69,72,975.36,1,0,0
TX_008753,1260.89,6,43,5,172.78,0,0,0
TX_008754,871.99,13,54,69,206.1,0,0,0
TX_008755,4789.39,10,32,52,676.35,0,0,0
TX_008756,4273.81,11,58,81,43.98,0,0,0
TX_008757,1156.32,13,21,73,820.69,1,0,0
TX_008758,1641.19,4,70,98,199.03,0,0,0
TX_008759,1053.41,4,70,33,531.55,1,0,0
TX_008760,2461.92,19,53,22,248.76,0,0,0
TX_008761,102.95,21,37,85,658.88,0,1,0
TX_008762,3358.48,22,44,15,587.22,0,0,0
TX_008763,2618.17,14,38,65,946.44,1,0,0
TX_008764,4493.7,0,77,71,445.6,0,0,0
TX_008765,826.14,23,39,23,874.88,0,1,0
TX_008766,4021.53,22,24,6,575.82,1,0,0
TX_008767,3960.85,8,64,84,914.46,0,0,0
TX_008768,640.27,2,71,58,291.82,0,0,0
TX_008769,1995.8,3,48,26,549.76,0,0,0
TX_008770,854.91,15,34,12,390.03,0,1,0
TX_008771,1277.33,6,67,77,65.9,1,0,0
TX_008772,1319.91,21,24,77,574.27,0,1,0
TX_008773,2783.4,13,79,2,794.23,0,0,0
TX_008774,2060.0,15,36,32,556.2,0,0,0
TX_008775,4738.93,17,45,50,279.34,1,0,0
TX_008776,636.22,15,27,95,263.83,1,0,0
TX_008777,4868.59,15,44,61,237.84,0,0,0
TX_008778,1157.04,1,30,11,979.63,0,0,0
TX_008779,3865.51,9,19,68,399.22,1,0,0
TX_008780,1698.15,6,39,34,316.87,0,0,0
TX_008781,719.69,14,76,80,418.47,1,0,0
TX_008782,4290.16,8,37,95,115.8,0,0,0
TX_008783,1547.76,6,77,89,196.02,0,0,0
TX_008784,3295.98,23,60,8,508.9,0,0,0
TX_008785,2834.39,15,22,8,798.85,0,0,0
TX_008786,2361.42,2,23,98,876.43,0,0,0
TX_008787,2481.62,16,52,15,865.98,0,0,0
TX_008788,3662.53,22,18,5,944.75,0,0,0
TX_008789,443.43,7,52,19,125.77,0,0,0
TX_008790,3342.56,1,20,74,40.97,0,0,0
TX_008791,4479.58,19,71,9,105.73,1,0,0
TX_008792,293.65,2,53,57,600.74,1,0,0
TX_008793,707.56,7,24,54,556.12,0,0,0
TX_008794,3584.58,1,46,29,671.21,0,0,0
TX_008795,2189.22,18,32,19,371.09,1,0,0
TX_008796,2020.73,16,28,77,391.59,0,0,0
TX_008797,689.15,4,35,46,545.58,0,0,0
TX_008798,2536.32,19,61,80,79.06,0,0,0
TX_008799,637.09,16,21,62,799.87,1,0,0
TX_008800,2385.72,9,41,94,922.86,0,1,0
TX_008801,3819.26,8,28,60,387.35,0,0,0
TX_008802,1295.03,21,23,5,739.57,0,0,0
TX_008803,2406.53,5,75,33,548.83,0,1,0
TX_008804,4960.12,10,68,83,236.01,0,0,0
TX_008805,3434.82,1,75,55,67.8,0,0,0
TX_008806,4207.58,22,77,19,245.9,0,0,0
TX_008807,2077.16,11,35,17,604.91,0,0,0
TX_008808,3840.47,11,32,88,40.23,0,0,0
TX_008809,207.34,15,20,92,836.19,0,0,0
TX_008810,618.94,21,34,42,970.31,0,0,0
TX_008811,1019.34,23,50,22,83.5,0,0,0
TX_008812,2012.75,11,51,39,246.7,0,0,0
TX_008813,4229.5,20,47,80,675.63,0,0,0
TX_008814,1734.6,17,36,99,806.08,1,0,0
TX_008815,3274.83,12,78,27,345.99,0,0,0
TX_008816,3548.02,14,26,76,515.24,0,1,0
TX_008817,2932.98,15,57,46,891.76,0,0,0
TX_008818,1789.42,3,61,28,384.4,0,0,0
TX_008819,2887.38,11,48,52,81.54,1,0,0
TX_008820,1714.62,16,76,65,994.89,0,0,0
TX_008821,423.95,0,44,39,180.28,0,0,0
TX_008822,4964.06,21,64,18,48.78,0,0,0
TX_008823,640.28,17,42,87,410.65,1,0,0
TX_008824,366.38,21,72,22,121.46,0,0,0
TX_008825,4393.26,15,24,68,978.73,0,0,0
TX_008826,1512.66,0,70,11,380.79,0,0,0
TX_008827,3253.23,9,65,82,825.81,0,0,0
TX_008828,1648.38,18,24,64,176.61,1,0,0
TX_008829,1960.31,15,37,71,138.81,0,0,0
TX_008830,1314.25,13,70,85,649.29,0,0,0
TX_008831,1718.5,1,61,57,909.31,1,0,0
TX_008832,2056.45,23,66,35,114.54,1,0,0
TX_008833,3603.48,5,60,37,589.25,0,0,0
TX_008834,2560.12,21,53,50,84.94,0,1,0
TX_008835,4718.11,22,36,30,812.16,1,0,1
TX_008836,214.19,4,19,17,909.31,1,0,0
TX_008837,2517.83,11,51,33,628.79,1,0,0
TX_008838,2923.2,3,73,16,688.34,0,0,0
TX_008839,4601.38,21,34,15,55.44,0,0,0
TX_008840,250.55,23,41,13,72.98,0,0,0
TX_008841,2869.63,3,26,3,179.67,0,0,0
TX_008842,4268.88,4,71,24,273.83,0,0,0
TX_008843,1213.43,6,18,23,759.86,0,0,0
TX_008844,4382.08,5,59,59,435.43,0,0,0
TX_008845,100.12,12,45,55,78.25,0,0,0
TX_008846,3663.61,3,72,65,852.65,0,0,0
TX_008847,4665.9,12,32,32,993.83,0,0,0
TX_008848,3287.7,3,38,97,455.03,1,0,0
TX_008849,2197.95,9,32,60,511.76,0,0,0
TX_008850,229.18,19,74,30,78.51,0,0,0
TX_008851,4600.97,0,40,66,383.02,0,0,0
TX_008852,2354.13,20,70,18,371.8,0,0,0
TX_008853,149.84,7,78,59,965.79,0,0,0
TX_008854,3450.66,6,19,53,660.43,1,0,0
TX_008855,2411.78,4,63,64,782.18,0,0,0
TX_008856,626.1,2,53,30,128.33,0,0,0
TX_008857,1075.29,14,67,18,416.93,0,0,0
TX_008858,327.13,16,26,5,191.55,0,0,0
TX_008859,2873.6,22,19,69,860.19,0,0,0
TX_008860,3112.04,12,19,8,152.37,0,0,0
TX_008861,2531.18,14,35,9,438.87,1,0,0
TX_008862,4086.43,18,34,32,53.65,1,0,0
TX_008863,4305.74,19,58,14,634.29,0,0,0
TX_008864,3080.04,13,25,13,481.92,0,0,0
TX_008865,68.72,20,51,18,497.97,0,0,0
TX_008866,3477.67,12,51,68,101.62,0,0,0
TX_008867,2092.91,11,22,22,513.98,0,0,0
TX_008868,2829.96,23,61,20,563.78,0,0,0
TX_008869,3247.16,22,46,15,962.84,0,0,0
TX_008870,1754.43,8,79,7,33.22,1,0,0
TX_008871,4585.91,2,45,77,922.71,0,0,0
TX_008872,674.2,10,33,98,479.56,0,0,0
TX_008873,3359.2,9,31,30,210.11,0,0,0
TX_008874,26.78,0,69,5,665.55,0,1,0
TX_008875,4623.63,16,19,1,517.05,0,0,0
TX_008876,566.96,12,73,60,226.76,0,0,0
TX_008877,478.95,13,57,31,626.83,0,1,0
TX_008878,1668.37,0,78,20,473.26,0,0,0
TX_008879,1870.96,1,21,83,689.01,0,1,0
TX_008880,1075.43,1,79,64,689.08,0,0,0
TX_008881,2927.68,6,69,64,472.82,0,0,0
TX_008882,2217.36,8,58,29,390.8,0,0,0
TX_008883,175.71,23,69,10,63.24,0,0,0
TX_008884,1601.66,3,48,29,493.85,0,0,0
TX_008885,4053.11,1,43,31,243.12,0,0,0
TX_008886,3450.06,18,44,75,53.25,0,0,0
TX_008887,3625.73,4,74,87,330.38,0,1,0
TX_008888,3492.09,8,68,30,87.47,0,0,0
TX_008889,1558.31,23,51,25,579.74,0,0,0
TX_008890,502.82,12,48,80,503.67,0,0,0
TX_008891,1365.97,11,65,58,792.43,1,0,0
TX_008892,4159.77,18,28,57,267.63,0,0,0
TX_008893,4902.45,8,25,87,371.53,0,0,0
TX_008894,2471.77,9,29,63,688.95,0,1,0
TX_008895,53.45,18,52,97,992.94,0,0,0
TX_008896,704.52,9,62,37,904.17,1,1,0
TX_008897,1613.79,11,51,58,520.82,1,0,0
TX_008898,2895.03,13,30,28,677.95,0,0,0
TX_008899,380.09,7,44,27,531.92,0,0,0
TX_008900,4717.07,15,25,70,434.81,0,0,0
TX_008901,1828.59,16,64,37,602.3,0,0,0
TX_008902,4563.36,19,73,6,386.5,0,0,0
TX_008903,3903.71,3,38,89,280.19,1,0,0
TX_008904,3778.41,5,58,77,705.67,0,0,0
TX_008905,3035.56,11,28,62,871.97,0,0,0
TX_008906,3135.79,17,39,97,288.02,0,0,0
TX_008907,3191.83,6,38,33,706.89,0,0,0
TX_008908,3145.46,4,45,89,434.02,0,0,0
TX_008909,2770.87,9,20,78,302.09,0,0,0
TX_008910,4932.14,5,24,40,621.11,1,0,1
TX_008911,3662.79,13,31,41,939.41,0,0,0
TX_008912,3885.85,5,32,42,351.69,0,0,0
TX_008913,4362.95,13,26,9,759.48,0,1,0
TX_008914,1082.12,11,69,18,314.7,0,0,0
TX_008915,423.6,21,60,15,803.87,0,0,0
TX_008916,2417.06,11,24,4,759.98,1,0,0
TX_008917,2572.83,7,29,34,765.63,0,0,0
TX_008918,4146.76,9,36,62,997.71,0,0,0
TX_008919,2221.7,15,44,38,140.52,0,0,0
TX_008920,2856.41,19,35,81,388.84,0,0,0
TX_008921,2637.72,7,30,71,630.81,0,1,0
TX_008922,195.82,8,60,96,590.48,0,0,0
TX_008923,3078.0,12,18,23,780.63,0,0,0
TX_008924,4141.08,19,55,20,46.91,0,0,0
TX_008925,791.72,16,38,56,705.05,0,0,0
TX_008926,2973.69,18,51,53,737.72,0,0,0
TX_008927,2970.08,16,30,2,61.1,1,0,0
TX_008928,825.1,6,62,21,538.68,0,0,0
TX_008929,621.7,0,68,76,244.99,0,1,0
TX_008930,4900.36,19,58,42,801.63,0,0,0
TX_008931,1971.63,13,68,57,49.61,1,0,0
TX_008932,1140.97,16,40,49,146.16,1,0,0
TX_008933,860.77,12,18,91,104.45,0,0,0
TX_008934,3339.67,1,40,10,65.22,0,0,0
TX_008935,3049.18,13,74,72,600.07,0,0,0
TX_008936,3219.54,0,45,61,868.55,0,0,0
TX_008937,444.59,4,76,21,510.97,0,0,0
TX_008938,4468.21,6,49,60,210.58,0,0,0
TX_008939,1949.39,18,25,86,343.8,0,0,0
TX_008940,1570.28,13,72,13,360.37,0,0,0
TX_008941,2314.5,23,43,48,451.64,0,0,0
TX_008942,1953.38,13,31,40,420.54,0,0,0
TX_008943,4318.57,14,41,63,671.15,0,0,0
TX_008944,4646.66,4,65,76,339.91,0,0,0
TX_008945,1520.75,4,46,81,662.97,0,1,0
TX_008946,4320.36,20,21,9,546.77,0,0,0
TX_008947,3908.71,23,35,57,48.51,0,0,0
TX_008948,4654.38,1,31,51,919.67,0,0,0
TX_008949,1232.52,17,79,40,177.96,0,0,0
TX_008950,2886.91,23,44,76,451.53,1,0,0
TX_008951,1376.35,8,58,73,947.6,0,1,0
TX_008952,4121.35,9,64,64,247.33,0,0,0
TX_008953,31.59,17,20,94,22.16,0,0,0
TX_008954,2826.27,3,47,70,490.05,1,0,0
TX_008955,1699.32,7,76,64,223.93,1,0,0
TX_008956,1616.81,17,53,25,582.03,0,0,0
TX_008957,3226.31,19,40,28,817.11,0,0,0
TX_008958,4258.16,16,35,10,511.22,0,0,0
TX_008959,3047.93,15,63,28,645.03,0,0,0
TX_008960,4266.6,17,64,93,666.15,0,0,0
TX_008961,1326.66,6,57,36,820.53,0,0,0
TX_008962,2599.91,0,77,11,687.93,0,0,0
TX_008963,2255.43,0,27,21,976.17,1,0,0
TX_008964,63.17,17,73,26,456.21,0,0,0
TX_008965,2786.28,3,29,18,50.26,0,0,0
TX_008966,3309.31,22,70,68,394.03,0,0,0
TX_008967,2961.61,19,58,41,839.88,0,0,0
TX_008968,3682.72,20,25,15,133.07,0,0,0
TX_008969,2858.84,19,49,23,735.94,0,0,0
TX_008970,338.42,3,34,41,535.66,0,1,0
TX_008971,586.65,5,58,6,900.67,1,0,0
TX_008972,2984.39,2,62,71,731.19,0,0,0
TX_008973,1378.52,5,79,60,660.52,1,0,0
TX_008974,402.83,12,31,79,886.88,1,0,0
TX_008975,2150.87,22,54,52,908.22,0,0,0
TX_008976,2773.84,6,26,9,384.92,0,0,0
TX_008977,1647.09,23,74,30,927.85,0,1,0
TX_008978,3603.57,3,75,44,54.7,0,0,0
TX_008979,3220.63,0,43,62,762.57,0,0,0
TX_008980,1667.43,5,65,43,336.53,0,0,0
TX_008981,3775.59,23,68,28,487.4,0,0,0
TX_008982,3245.23,4,41,94,835.75,0,0,0
TX_008983,3189.04,12,40,8,637.04,0,0,0
TX_008984,2769.37,18,48,99,457.49,0,0,0
TX_008985,61.89,3,56,51,163.93,0,0,0
TX_008986,3484.05,23,61,99,939.26,0,0,0
TX_008987,1883.33,5,75,90,332.48,1,0,0
TX_008988,4713.34,12,19,30,101.16,0,0,0
TX_008989,4090.83,4,67,99,564.15,0,0,0
TX_008990,2940.53,12,35,11,406.28,0,0,0
TX_008991,1264.65,9,33,20,590.51,0,0,0
TX_008992,1022.57,2,46,31,233.53,0,1,0
TX_008993,1705.22,22,28,34,378.73,0,0,0
TX_008994,2385.46,12,19,12,972.51,0,0,0
TX_008995,1483.85,11,31,48,936.54,0,0,0
TX_008996,2577.07,3,21,28,864.38,0,0,0
TX_008997,831.03,9,56,67,779.12,0,0,0
TX_008998,4888.68,2,51,63,156.56,0,1,0
TX_008999,544.08,16,70,48,466.93,0,0,0
TX_009000,4660.06,8,63,42,727.9,0,0,0
TX_009001,4568.32,0,56,52,261.77,0,0,0
TX_009002,2629.18,17,26,5,33.07,0,0,0
TX_009003,3625.93,8,57,77,418.1,0,0,0
TX_009004,2183.06,20,58,12,425.14,0,0,0
TX_009005,3152.02,19,24,59,65.1,0,0,0
TX_009006,1706.18,8,68,65,320.62,0,1,0
TX_009007,1509.29,1,34,52,917.3,0,0,0
TX_009008,2893.26,18,75,43,250.3,0,0,0
TX_009009,2493.16,15,40,83,569.16,1,0,0
TX_009010,2899.78,2,62,93,487.88,0,0,0
TX_009011,1436.87,15,28,63,862.13,0,1,0
TX_009012,1837.95,20,39,50,653.55,0,0,0
TX_009013,424.07,12,35,39,158.43,0,0,0
TX_009014,266.12,2,66,42,142.87,0,0,0
TX_009015,1271.02,9,45,89,557.49,0,0,0
TX_009016,375.86,21,33,80,46.47,0,0,0
TX_009017,523.35,17,59,17,393.53,0,0,0
TX_009018,4065.58,5,21,92,399.01,0,1,0
TX_009019,199.17,5,79,43,196.33,0,0,0
TX_009020,3296.42,17,53,49,301.01,0,0,0
TX_009021,1366.43,5,39,5,329.95,0,0,0
TX_009022,4358.37,5,28,1,11.76,0,1,0
TX_009023,2427.54,21,38,67,805.89,0,0,0
TX_009024,1531.35,12,74,24,957.45,0,0,0
TX_009025,2590.61,13,57,29,289.27,0,0,0
TX_009026,1912.88,20,58,15,111.99,0,1,0
TX_009027,2823.68,6,33,4,953.55,0,0,0
TX_009028,577.09,12,59,44,740.55,0,0,0
TX_009029,4984.97,14,72,65,891.14,0,0,0
TX_009030,2130.65,11,26,79,360.88,0,1,0
TX_009031,1744.41,20,52,88,484.06,0,0,0
TX_009032,3552.5,0,74,31,930.24,0,0,0
TX_009033,1822.68,2,51,20,459.55,0,0,0
TX_009034,4167.21,17,26,10,672.1,1,0,0
TX_009035,2274.08,21,30,11,704.8,0,0,0
TX_009036,3599.19,7,23,82,837.11,0,1,0
TX_009037,541.73,1,21,98,975.18,0,0,0
TX_009038,4231.37,3,77,28,334.9,0,0,0
TX_009039,3679.91,17,63,38,247.45,0,0,0
TX_009040,1062.53,12,45,80,77.71,0,0,0
TX_009041,730.7,14,78,24,856.54,0,0,0
TX_009042,1584.88,1,28,39,292.68,1,0,0
TX_009043,4880.47,9,51,51,49.61,0,0,0
TX_009044,1287.87,1,78,76,865.27,0,0,0
TX_009045,2283.36,20,75,50,509.91,0,0,0
TX_009046,154.95,11,52,7,838.31,0,0,0
TX_009047,1989.15,4,22,81,554.48,0,0,0
TX_009048,2858.74,11,74,68,313.73,1,0,0
TX_009049,4765.86,22,56,53,129.78,0,0,0
TX_009050,2586.1,0,28,37,437.16,0,0,0
TX_009051,4096.44,1,29,97,26.55,0,1,0
TX_009052,2737.9,15,78,83,602.46,0,0,0
TX_009053,208.72,21,60,54,427.66,0,0,0
TX_009054,1578.47,1,36,90,141.52,0,0,0
TX_009055,2879.87,15,30,55,530.23,0,0,0
TX_009056,4753.22,19,21,75,800.91,1,0,1
TX_009057,4296.36,15,31,31,974.8,0,1,1
TX_009058,1145.64,5,61,65,527.36,1,0,0
TX_009059,1104.45,12,76,93,129.55,0,0,0
TX_009060,1009.86,11,19,89,810.71,0,1,0
TX_009061,4612.88,22,79,59,695.79,0,0,0
TX_009062,4264.07,9,25,47,953.97,0,0,0
TX_009063,3875.54,4,39,49,535.21,0,0,0
TX_009064,1966.71,7,68,18,357.1,0,0,0
TX_009065,2524.38,5,30,3,962.84,0,0,0
TX_009066,2324.34,4,38,18,538.44,0,0,0
TX_009067,1270.72,19,38,58,15.91,0,0,0
TX_009068,2527.62,21,45,71,473.67,1,1,0
TX_009069,157.33,5,50,92,2.38,0,0,0
TX_009070,663.39,21,46,81,737.71,1,0,0
TX_009071,4433.52,16,54,25,565.95,1,1,1
TX_009072,3759.64,5,39,18,109.8,0,0,0
TX_009073,2117.23,16,75,52,813.01,0,0,0
TX_009074,2588.17,4,43,43,536.44,0,0,0
TX_009075,1853.14,22,76,67,114.06,0,0,0
TX_009076,3705.2,16,28,89,160.01,0,0,0
TX_009077,3922.01,16,28,7,822.1,0,0,0
TX_009078,3817.61,12,62,74,355.49,0,0,0
TX_009079,3614.45,21,51,44,821.1,1,0,0
TX_009080,1026.5,6,36,44,69.5,0,0,0
TX_009081,1693.16,21,65,51,243.86,1,0,0
TX_009082,2351.88,20,75,83,764.58,0,0,0
TX_009083,1657.31,5,54,79,641.7,0,0,0
TX_009084,3775.93,13,31,85,306.82,0,0,0
TX_009085,1650.12,15,46,21,936.03,0,0,0
TX_009086,695.47,2,36,37,211.07,0,0,0
TX_009087,1998.21,8,54,28,849.78,0,0,0
TX_009088,4899.67,14,38,32,695.74,0,0,0
TX_009089,1133.28,20,41,57,121.12,1,0,0
TX_009090,3062.73,17,43,41,555.12,0,1,0
TX_009091,2167.7,9,58,54,929.91,0,0,0
TX_009092,359.77,9,73,27,618.9,0,0,0
TX_009093,2441.94,22,29,87,528.81,0,0,0
TX_009094,3512.31,2,65,74,366.32,0,0,0
TX_009095,2568.53,0,36,40,788.79,1,0,0
TX_009096,4361.17,2,64,41,913.06,0,0,0
TX_009097,1448.24,4,66,70,753.32,0,0,0
TX_009098,435.81,6,47,24,725.25,0,0,0
TX_009099,4683.15,2,32,18,192.49,0,0,0
TX_009100,1894.09,3,20,74,833.99,0,0,0
TX_009101,2884.15,16,66,56,40.7,0,0,0
TX_009102,3961.06,2,30,15,757.36,0,0,0
TX_009103,1624.95,22,76,98,210.87,0,0,0
TX_009104,3582.24,3,26,72,487.26,0,0,0
TX_009105,681.42,1,77,35,695.23,0,0,0
TX_009106,1460.01,13,30,27,759.08,1,0,0
TX_009107,727.83,4,33,89,888.08,0,0,0
TX_009108,4057.1,20,68,3,282.59,0,1,0
TX_009109,1117.13,1,31,21,224.32,0,0,0
TX_009110,3588.43,14,25,39,996.25,0,1,0
TX_009111,4716.78,10,71,32,207.56,0,0,0
TX_009112,2641.22,21,36,50,665.48,0,1,0
TX_009113,2702.45,9,74,85,952.74,0,0,0
TX_009114,2307.86,19,73,9,896.56,0,0,0
TX_009115,1632.82,0,49,50,443.26,0,0,0
TX_009116,2380.9,18,52,1,637.58,0,0,0
TX_009117,3016.02,13,40,4,529.1,1,0,0
TX_009118,4930.03,22,38,4,346.66,0,0,0
TX_009119,4689.13,21,35,90,144.42,0,0,0
TX_009120,4311.45,13,65,34,803.39,0,0,0
TX_009121,4446.21,0,31,27,90.44,0,0,0
TX_009122,2341.91,8,33,15,609.63,0,0,0
TX_009123,3288.93,16,41,32,594.37,0,0,0
TX_009124,4475.86,13,66,41,334.82,0,0,0
TX_009125,1967.79,12,69,71,135.41,0,0,0
TX_009126,4809.0,12,49,61,799.64,0,0,0
TX_009127,2081.85,5,28,63,461.92,0,0,0
TX_009128,3007.41,6,62,61,725.27,0,0,0
TX_009129,3550.47,1,28,14,16.49,0,0,0
TX_009130,4753.21,7,77,23,74.5,0,0,0
TX_009131,1226.86,23,78,65,175.85,0,0,0
TX_009132,3731.92,5,21,32,113.84,0,0,0
TX_009133,2606.47,2,78,41,191.71,0,0,0
TX_009134,1346.44,17,43,26,686.49,0,0,0
TX_009135,3884.15,17,63,48,47.0,0,0,0
TX_009136,2763.35,21,22,73,37.87,0,0,0
TX_009137,3306.56,22,53,16,31.65,0,0,0
TX_009138,1617.89,5,50,31,697.65,0,0,0
TX_009139,2408.96,10,31,66,536.14,1,0,0
TX_009140,3088.68,2,49,32,370.24,0,0,0
TX_009141,2027.53,15,24,10,675.61,0,0,0
TX_009142,995.87,4,27,25,553.6,0,0,0
TX_009143,4808.39,23,76,82,7.33,0,0,0
TX_009144,2559.78,21,19,98,838.55,0,0,0
TX_009145,3670.93,1,27,93,350.18,0,0,0
TX_009146,2058.18,14,52,45,399.56,1,0,0
TX_009147,1778.88,15,38,24,782.29,0,0,0
TX_009148,2038.79,6,57,3,187.09,0,0,0
TX_009149,2048.94,15,59,62,10.07,0,0,0
TX_009150,2723.18,23,25,79,908.84,0,0,0
TX_009151,2719.63,3,63,67,505.48,0,0,0
TX_009152,2488.28,15,35,55,349.53,1,0,0
TX_009153,678.25,16,26,95,819.05,0,0,0
TX_009154,2482.9,1,71,10,26.29,0,0,0
TX_009155,849.67,15,58,55,202.29,1,0,0
TX_009156,635.05,3,47,22,155.29,0,0,0
TX_009157,4663.57,6,21,14,737.83,0,0,0
TX_009158,3026.73,17,52,73,312.09,0,0,0
TX_009159,3299.15,5,31,82,772.91,0,0,0
TX_009160,2011.96,17,31,8,41.48,0,0,0
TX_009161,4545.36,6,70,15,608.12,0,0,0
TX_009162,3191.46,1,65,15,318.22,0,0,0
TX_009163,3847.0,18,54,52,186.92,0,0,0
TX_009164,1845.97,8,37,70,816.76,0,0,0
TX_009165,4800.26,3,46,54,412.25,0,0,0
TX_009166,4103.2,13,40,76,571.63,1,0,0
TX_009167,4270.47,4,73,42,33.08,0,0,0
TX_009168,865.11,6,64,19,791.62,0,0,0
TX_009169,1358.46,7,38,40,286.88,0,0,0
TX_009170,1431.7,14,48,69,693.41,0,0,0
TX_009171,1358.19,18,49,27,760.47,0,0,0
TX_009172,4277.76,10,58,74,117.12,0,1,0
TX_009173,164.26,19,24,43,295.9,0,0,0
TX_009174,385.12,22,30,52,723.44,0,0,0
TX_009175,1373.2,3,78,46,232.18,0,0,0
TX_009176,1003.37,17,40,14,848.17,1,0,0
TX_009177,1163.14,13,25,64,311.97,0,0,0
TX_009178,3990.73,5,29,61,402.33,0,0,0
TX_009179,2817.82,15,53,98,99.74,0,0,0
TX_009180,33.82,17,33,58,147.68,0,1,0
TX_009181,2149.47,0,43,49,275.42,0,0,0
TX_009182,2042.39,7,46,79,48.91,0,0,0
TX_009183,574.16,0,46,29,193.03,0,0,0
TX_009184,3382.33,0,23,26,408.94,0,0,0
TX_009185,3511.98,18,54,27,379.96,0,0,0
TX_009186,3605.86,20,50,67,198.69,0,0,0
TX_009187,3643.71,9,48,67,80.45,0,0,0
TX_009188,5.26,17,63,35,318.15,0,0,0
TX_009189,4769.83,11,78,60,745.35,0,1,0
TX_009190,4071.97,16,58,61,510.1,0,0,0
TX_009191,4520.39,0,35,99,946.8,0,0,0
TX_009192,83.14,7,55,70,139.89,0,0,0
TX_009193,4669.62,9,64,78,207.32,0,1,0
TX_009194,4049.89,9,48,90,280.3,0,0,0
TX_009195,4186.91,17,33,3,13.0,1,0,0
TX_009196,470.97,8,57,33,943.38,0,0,0
TX_009197,3695.2,1,68,42,445.36,0,0,0
TX_009198,4799.78,2,54,13,481.65,0,0,0
TX_009199,3394.34,1,31,29,157.86,0,1,0
TX_009200,2854.95,5,56,9,872.7,1,0,0
TX_009201,4728.42,22,21,32,692.63,0,0,0
TX_009202,2217.47,11,47,22,431.36,0,0,0
TX_009203,2998.47,21,77,86,877.97,0,0,0
TX_009204,2384.31,18,70,58,905.46,0,0,0
TX_009205,4664.57,14,50,57,49.48,0,0,0
TX_009206,385.04,18,53,98,119.32,0,0,0
TX_009207,2508.09,11,47,10,27.63,0,0,0
TX_009208,3436.33,17,31,25,581.73,0,1,0
TX_009209,3960.57,15,40,62,217.94,0,0,0
TX_009210,2917.18,1,65,63,844.93,0,0,0
TX_009211,4545.04,10,45,76,465.91,0,0,0
